1.000000e-02,1.000000e-01,5.000000e-01,1.000000e+00
5.000000e-02,5.000000e-01,2.500000e+00,5.000000e+00
1.000000e-01,1.000000e+00,5.000000e+00,1.000000e+01
5.000000e-01,5.000000e+00,2.500000e+01,5.000000e+01
1.000000e+00,1.000000e+01,5.000000e+01,1.000000e+02
