-1.885597e-11,-1.490695e-11,-1.333318e-11,-1.490695e-11,-1.885597e-11
-1.490695e-11,-9.427983e-12,-6.666591e-12,-9.427983e-12,-1.490695e-11
-1.333318e-11,-6.666591e-12,-0.000000e+00,-6.666591e-12,-1.333318e-11
-1.490695e-11,-9.427983e-12,-6.666591e-12,-9.427983e-12,-1.490695e-11
-1.885597e-11,-1.490695e-11,-1.333318e-11,-1.490695e-11,-1.885597e-11
