-2.961455e-11,-2.341364e-11,-2.094218e-11,-2.341364e-11,-2.961455e-11
-2.341364e-11,-1.480890e-11,-1.047166e-11,-1.480890e-11,-2.341364e-11
-2.094218e-11,-1.047166e-11,-0.000000e+00,-1.047166e-11,-2.094218e-11
-2.341364e-11,-1.480890e-11,-1.047166e-11,-1.480890e-11,-2.341364e-11
-2.961455e-11,-2.341364e-11,-2.094218e-11,-2.341364e-11,-2.961455e-11
