9.905606e-10,9.925351e-10,9.933220e-10,9.925351e-10,9.905606e-10
9.925351e-10,9.952746e-10,9.966553e-10,9.952746e-10,9.925351e-10
9.933220e-10,9.966553e-10,9.999886e-10,9.966553e-10,9.933220e-10
9.925351e-10,9.952746e-10,9.966553e-10,9.952746e-10,9.925351e-10
9.905606e-10,9.925351e-10,9.933220e-10,9.925351e-10,9.905606e-10
