# t,y
0.000000e+00,0.000000e+00
1.000000e-04,3.928773e-15
2.000000e-04,7.857547e-15
3.000000e-04,1.254732e-13
4.000000e-04,1.571509e-14
5.000000e-04,-3.214166e-13
6.000000e-04,2.509463e-13
7.000000e-04,-5.409328e-13
8.000000e-04,3.143019e-14
9.000000e-04,-3.057016e-13
1.000000e-03,-6.428333e-13
1.100000e-03,-7.047033e-14
1.200000e-03,5.018926e-13
1.300000e-03,1.647609e-13
1.400000e-03,-1.081866e-12
1.500000e-03,-5.095026e-13
1.600000e-03,6.286038e-14
1.700000e-03,6.352233e-13
1.800000e-03,-6.114031e-13
1.900000e-03,-3.904014e-14
2.000000e-03,-1.285667e-12
2.100000e-03,1.105686e-12
2.200000e-03,-1.409407e-13
2.300000e-03,-1.387567e-12
2.400000e-03,1.003785e-12
2.500000e-03,-2.428412e-13
2.600000e-03,3.295218e-13
2.700000e-03,9.018847e-13
2.800000e-03,-2.163731e-12
2.900000e-03,-1.591368e-12
3.000000e-03,-1.019005e-12
3.100000e-03,-4.466422e-13
3.200000e-03,1.257208e-13
3.300000e-03,-2.939895e-12
3.400000e-03,1.270447e-12
3.500000e-03,-1.795169e-12
3.600000e-03,-1.222806e-12
3.700000e-03,-6.504432e-13
3.800000e-03,-7.808028e-14
3.900000e-03,4.942827e-13
4.000000e-03,-2.571333e-12
4.100000e-03,1.639009e-12
4.200000e-03,2.211372e-12
4.300000e-03,-8.542443e-13
4.400000e-03,-2.818813e-13
4.500000e-03,2.904816e-13
4.600000e-03,-2.775134e-12
4.700000e-03,-2.202771e-12
4.800000e-03,2.007571e-12
4.900000e-03,-4.696024e-12
5.000000e-03,-4.856824e-13
5.100000e-03,8.668061e-14
5.200000e-03,6.590436e-13
5.300000e-03,1.231407e-12
5.400000e-03,1.803769e-12
5.500000e-03,2.376132e-12
5.600000e-03,-4.327462e-12
5.700000e-03,-3.755099e-12
5.800000e-03,-3.182736e-12
5.900000e-03,-2.610373e-12
6.000000e-03,-2.038010e-12
6.100000e-03,-1.465647e-12
6.200000e-03,-8.932844e-13
6.300000e-03,-3.209215e-13
6.400000e-03,2.514415e-13
6.500000e-03,8.238045e-13
6.600000e-03,-5.879790e-12
6.700000e-03,1.968530e-12
6.800000e-03,2.540893e-12
6.900000e-03,3.113256e-12
7.000000e-03,-3.590338e-12
7.100000e-03,-3.017975e-12
7.200000e-03,-2.445612e-12
7.300000e-03,-1.873249e-12
7.400000e-03,-1.300886e-12
7.500000e-03,-7.285235e-13
7.600000e-03,-1.561606e-13
7.700000e-03,4.162024e-13
7.800000e-03,9.885654e-13
7.900000e-03,1.560928e-12
8.000000e-03,-5.142666e-12
8.100000e-03,-4.570303e-12
8.200000e-03,3.278017e-12
8.300000e-03,-3.425577e-12
8.400000e-03,4.422743e-12
8.500000e-03,-2.280852e-12
8.600000e-03,-1.708489e-12
8.700000e-03,6.139832e-12
8.800000e-03,-5.637626e-13
8.900000e-03,-7.267357e-12
9.000000e-03,5.809633e-13
9.100000e-03,1.153326e-12
9.200000e-03,-5.550268e-12
9.300000e-03,2.298052e-12
9.400000e-03,-4.405542e-12
9.500000e-03,-3.833180e-12
9.600000e-03,4.015141e-12
9.700000e-03,-2.688454e-12
9.800000e-03,-9.392048e-12
9.900000e-03,-1.543728e-12
1.000000e-02,-9.713647e-13
1.010000e-02,6.876956e-12
1.020000e-02,1.733612e-13
1.030000e-02,-6.530233e-12
1.040000e-02,1.318087e-12
1.050000e-02,-5.385508e-12
1.060000e-02,2.462813e-12
1.070000e-02,-4.240782e-12
1.080000e-02,3.607539e-12
1.090000e-02,-3.096056e-12
1.100000e-02,4.752265e-12
1.110000e-02,-1.951330e-12
1.120000e-02,-8.654924e-12
1.130000e-02,-8.066038e-13
1.140000e-02,-7.510198e-12
1.150000e-02,3.381221e-13
1.160000e-02,-6.365473e-12
1.170000e-02,1.482848e-12
1.180000e-02,-5.220747e-12
1.190000e-02,2.627574e-12
1.200000e-02,-4.076021e-12
1.210000e-02,3.772300e-12
1.220000e-02,-2.931295e-12
1.230000e-02,-9.634889e-12
1.240000e-02,-1.786569e-12
1.250000e-02,-8.490163e-12
1.260000e-02,-6.418429e-13
1.270000e-02,7.206478e-12
1.280000e-02,5.028830e-13
1.290000e-02,-6.200712e-12
1.300000e-02,1.647609e-12
1.310000e-02,-5.055986e-12
1.320000e-02,-1.175958e-11
1.330000e-02,-3.911260e-12
1.340000e-02,3.937061e-12
1.350000e-02,-2.766534e-12
1.360000e-02,5.081787e-12
1.370000e-02,-1.621808e-12
1.380000e-02,6.226513e-12
1.390000e-02,-4.770820e-13
1.400000e-02,-7.180677e-12
1.410000e-02,6.676439e-13
1.420000e-02,-6.035951e-12
1.430000e-02,1.812370e-12
1.440000e-02,-4.891225e-12
1.450000e-02,2.957096e-12
1.460000e-02,-3.746499e-12
1.470000e-02,4.101822e-12
1.480000e-02,-2.601773e-12
1.490000e-02,-9.305368e-12
1.500000e-02,-1.457047e-12
1.510000e-02,-8.160642e-12
1.520000e-02,-3.123211e-13
1.530000e-02,-7.015916e-12
1.540000e-02,8.324048e-13
1.550000e-02,-5.871190e-12
1.560000e-02,1.977131e-12
1.570000e-02,9.825451e-12
1.580000e-02,3.121857e-12
1.590000e-02,-3.581738e-12
1.600000e-02,-1.028533e-11
1.610000e-02,-2.437012e-12
1.620000e-02,-9.140607e-12
1.630000e-02,-1.292286e-12
1.640000e-02,6.556034e-12
1.650000e-02,-1.475602e-13
1.660000e-02,-6.851155e-12
1.670000e-02,-1.355475e-11
1.680000e-02,8.845486e-12
1.690000e-02,2.141892e-12
1.700000e-02,-4.561703e-12
1.710000e-02,3.286618e-12
1.720000e-02,-3.416977e-12
1.730000e-02,-1.012057e-11
1.740000e-02,1.227966e-11
1.750000e-02,5.576069e-12
1.760000e-02,-1.127525e-12
1.770000e-02,-7.831120e-12
1.780000e-02,-1.453471e-11
1.790000e-02,-6.686394e-12
1.800000e-02,1.161927e-12
1.810000e-02,-5.541668e-12
1.820000e-02,2.306652e-12
1.830000e-02,-4.396942e-12
1.840000e-02,-1.110054e-11
1.850000e-02,1.129970e-11
1.860000e-02,4.596104e-12
1.870000e-02,-2.107490e-12
1.880000e-02,-8.811085e-12
1.890000e-02,-9.627644e-13
1.900000e-02,-7.666359e-12
1.910000e-02,1.819615e-13
1.920000e-02,8.030282e-12
1.930000e-02,1.326687e-12
1.940000e-02,-5.376907e-12
1.950000e-02,-1.208050e-11
1.960000e-02,-1.878410e-11
1.970000e-02,3.616139e-12
1.980000e-02,-3.087455e-12
1.990000e-02,4.760865e-12
2.000000e-02,-1.942729e-12
2.010000e-02,-8.646324e-12
2.020000e-02,1.375391e-11
2.030000e-02,7.050317e-12
2.040000e-02,3.467224e-13
2.050000e-02,-6.356872e-12
2.060000e-02,-1.306047e-11
2.070000e-02,-5.212146e-12
2.080000e-02,2.636174e-12
2.090000e-02,-4.067420e-12
2.100000e-02,-1.077102e-11
2.110000e-02,-1.747461e-11
2.120000e-02,4.925626e-12
2.130000e-02,-1.777969e-12
2.140000e-02,-8.481563e-12
2.150000e-02,1.391867e-11
2.160000e-02,7.215078e-12
2.170000e-02,5.114833e-13
2.180000e-02,-6.192111e-12
2.190000e-02,-1.289571e-11
2.200000e-02,9.504530e-12
2.210000e-02,2.800935e-12
2.220000e-02,-3.902659e-12
2.230000e-02,-1.060625e-11
2.240000e-02,-1.730985e-11
2.250000e-02,5.090387e-12
2.260000e-02,-1.613208e-12
2.270000e-02,-8.316802e-12
2.280000e-02,-1.502040e-11
2.290000e-02,-2.172399e-11
2.300000e-02,6.762442e-13
2.310000e-02,-6.027350e-12
2.320000e-02,-1.273095e-11
2.330000e-02,9.669291e-12
2.340000e-02,2.965696e-12
2.350000e-02,-3.737899e-12
2.360000e-02,-1.044149e-11
2.370000e-02,1.195874e-11
2.380000e-02,5.255148e-12
2.390000e-02,-1.448447e-12
2.400000e-02,-8.152041e-12
2.410000e-02,-1.485564e-11
2.420000e-02,7.544600e-12
2.430000e-02,8.410051e-13
2.440000e-02,-5.862590e-12
2.450000e-02,-1.256618e-11
2.460000e-02,-1.926978e-11
2.470000e-02,-2.597337e-11
2.480000e-02,-3.573138e-12
2.490000e-02,-1.027673e-11
2.500000e-02,-1.698033e-11
2.510000e-02,5.419909e-12
2.520000e-02,-1.283686e-12
2.530000e-02,-7.987280e-12
2.540000e-02,1.441296e-11
2.550000e-02,7.709361e-12
2.560000e-02,1.005766e-12
2.570000e-02,-5.697829e-12
2.580000e-02,-1.240142e-11
2.590000e-02,9.998813e-12
2.600000e-02,3.295218e-12
2.610000e-02,-3.408377e-12
2.620000e-02,-1.011197e-11
2.630000e-02,-1.681557e-11
2.640000e-02,-2.351916e-11
2.650000e-02,-1.118925e-12
2.660000e-02,-7.822520e-12
2.670000e-02,-1.452611e-11
2.680000e-02,7.874122e-12
2.690000e-02,1.170527e-12
2.700000e-02,-5.533068e-12
2.710000e-02,1.686717e-11
2.720000e-02,1.016357e-11
2.730000e-02,3.459979e-12
2.740000e-02,-3.243616e-12
2.750000e-02,-9.947211e-12
2.760000e-02,1.245303e-11
2.770000e-02,5.749431e-12
2.780000e-02,-9.541641e-13
2.790000e-02,-7.657759e-12
2.800000e-02,-1.436135e-11
2.810000e-02,-2.106495e-11
2.820000e-02,1.335288e-12
2.830000e-02,-5.368307e-12
2.840000e-02,-1.207190e-11
2.850000e-02,-1.877550e-11
2.860000e-02,3.624740e-12
2.870000e-02,-3.078855e-12
2.880000e-02,-9.782450e-12
2.890000e-02,1.261779e-11
2.900000e-02,5.914191e-12
2.910000e-02,-7.894032e-13
2.920000e-02,-7.492998e-12
2.930000e-02,1.490724e-11
2.940000e-02,8.203643e-12
2.950000e-02,1.500049e-12
2.960000e-02,-5.203546e-12
2.970000e-02,-1.190714e-11
2.980000e-02,-1.861074e-11
2.990000e-02,3.789501e-12
3.000000e-02,-2.914094e-12
3.010000e-02,-9.617689e-12
3.020000e-02,-1.632128e-11
3.030000e-02,-2.302488e-11
3.040000e-02,-6.246423e-13
3.050000e-02,-7.328237e-12
3.060000e-02,-1.403183e-11
3.070000e-02,8.368404e-12
3.080000e-02,1.664810e-12
3.090000e-02,-5.038785e-12
3.100000e-02,-1.174238e-11
