9.951086e+01,9.951823e+01,9.952542e+01,9.953244e+01,9.953926e+01,9.954587e+01,9.955228e+01,9.955845e+01,9.956438e+01,9.957006e+01,9.957548e+01,9.958061e+01,9.958546e+01,9.958999e+01,9.959421e+01,9.959809e+01,9.960163e+01,9.960480e+01,9.960761e+01,9.961004e+01,9.961208e+01,9.961372e+01,9.961496e+01,9.961579e+01,9.961620e+01,9.961620e+01,9.961579e+01,9.961496e+01,9.961372e+01,9.961208e+01,9.961004e+01,9.960761e+01,9.960480e+01,9.960163e+01,9.959809e+01,9.959421e+01,9.958999e+01,9.958546e+01,9.958061e+01,9.957548e+01,9.957006e+01,9.956438e+01,9.955845e+01,9.955228e+01,9.954587e+01,9.953926e+01,9.953244e+01,9.952542e+01,9.951823e+01,9.951086e+01
9.951823e+01,9.952574e+01,9.953308e+01,9.954024e+01,9.954721e+01,9.955398e+01,9.956053e+01,9.956686e+01,9.957294e+01,9.957877e+01,9.958433e+01,9.958961e+01,9.959459e+01,9.959926e+01,9.960361e+01,9.960761e+01,9.961126e+01,9.961455e+01,9.961745e+01,9.961996e+01,9.962207e+01,9.962377e+01,9.962505e+01,9.962591e+01,9.962633e+01,9.962633e+01,9.962591e+01,9.962505e+01,9.962377e+01,9.962207e+01,9.961996e+01,9.961745e+01,9.961455e+01,9.961126e+01,9.960761e+01,9.960361e+01,9.959926e+01,9.959459e+01,9.958961e+01,9.958433e+01,9.957877e+01,9.957294e+01,9.956686e+01,9.956053e+01,9.955398e+01,9.954721e+01,9.954024e+01,9.953308e+01,9.952574e+01,9.951823e+01
9.952542e+01,9.953308e+01,9.954057e+01,9.954788e+01,9.955501e+01,9.956193e+01,9.956863e+01,9.957511e+01,9.958135e+01,9.958734e+01,9.959305e+01,9.959848e+01,9.960361e+01,9.960842e+01,9.961290e+01,9.961703e+01,9.962080e+01,9.962419e+01,9.962720e+01,9.962979e+01,9.963198e+01,9.963374e+01,9.963506e+01,9.963595e+01,9.963640e+01,9.963640e+01,9.963595e+01,9.963506e+01,9.963374e+01,9.963198e+01,9.962979e+01,9.962720e+01,9.962419e+01,9.962080e+01,9.961703e+01,9.961290e+01,9.960842e+01,9.960361e+01,9.959848e+01,9.959305e+01,9.958734e+01,9.958135e+01,9.957511e+01,9.956863e+01,9.956193e+01,9.955501e+01,9.954788e+01,9.954057e+01,9.953308e+01,9.952542e+01
9.953244e+01,9.954024e+01,9.954788e+01,9.955535e+01,9.956263e+01,9.956971e+01,9.957657e+01,9.958321e+01,9.958961e+01,9.959575e+01,9.960163e+01,9.960721e+01,9.961249e+01,9.961745e+01,9.962207e+01,9.962633e+01,9.963023e+01,9.963374e+01,9.963684e+01,9.963953e+01,9.964180e+01,9.964362e+01,9.964500e+01,9.964592e+01,9.964638e+01,9.964638e+01,9.964592e+01,9.964500e+01,9.964362e+01,9.964180e+01,9.963953e+01,9.963684e+01,9.963374e+01,9.963023e+01,9.962633e+01,9.962207e+01,9.961745e+01,9.961249e+01,9.960721e+01,9.960163e+01,9.959575e+01,9.958961e+01,9.958321e+01,9.957657e+01,9.956971e+01,9.956263e+01,9.955535e+01,9.954788e+01,9.954024e+01,9.953244e+01
9.953926e+01,9.954721e+01,9.955501e+01,9.956263e+01,9.957006e+01,9.957730e+01,9.958433e+01,9.959114e+01,9.959770e+01,9.960401e+01,9.961004e+01,9.961579e+01,9.962122e+01,9.962633e+01,9.963110e+01,9.963551e+01,9.963953e+01,9.964316e+01,9.964638e+01,9.964917e+01,9.965151e+01,9.965340e+01,9.965483e+01,9.965579e+01,9.965627e+01,9.965627e+01,9.965579e+01,9.965483e+01,9.965340e+01,9.965151e+01,9.964917e+01,9.964638e+01,9.964316e+01,9.963953e+01,9.963551e+01,9.963110e+01,9.962633e+01,9.962122e+01,9.961579e+01,9.961004e+01,9.960401e+01,9.959770e+01,9.959114e+01,9.958433e+01,9.957730e+01,9.957006e+01,9.956263e+01,9.955501e+01,9.954721e+01,9.953926e+01
9.954587e+01,9.955398e+01,9.956193e+01,9.956971e+01,9.957730e+01,9.958471e+01,9.959190e+01,9.959887e+01,9.960560e+01,9.961208e+01,9.961828e+01,9.962419e+01,9.962979e+01,9.963506e+01,9.963999e+01,9.964454e+01,9.964870e+01,9.965246e+01,9.965579e+01,9.965867e+01,9.966111e+01,9.966307e+01,9.966455e+01,9.966554e+01,9.966604e+01,9.966604e+01,9.966554e+01,9.966455e+01,9.966307e+01,9.966111e+01,9.965867e+01,9.965579e+01,9.965246e+01,9.964870e+01,9.964454e+01,9.963999e+01,9.963506e+01,9.962979e+01,9.962419e+01,9.961828e+01,9.961208e+01,9.960560e+01,9.959887e+01,9.959190e+01,9.958471e+01,9.957730e+01,9.956971e+01,9.956193e+01,9.955398e+01,9.954587e+01
9.955228e+01,9.956053e+01,9.956863e+01,9.957657e+01,9.958433e+01,9.959190e+01,9.959926e+01,9.960641e+01,9.961331e+01,9.961996e+01,9.962633e+01,9.963242e+01,9.963819e+01,9.964362e+01,9.964870e+01,9.965340e+01,9.965771e+01,9.966160e+01,9.966505e+01,9.966804e+01,9.967056e+01,9.967260e+01,9.967413e+01,9.967516e+01,9.967568e+01,9.967568e+01,9.967516e+01,9.967413e+01,9.967260e+01,9.967056e+01,9.966804e+01,9.966505e+01,9.966160e+01,9.965771e+01,9.965340e+01,9.964870e+01,9.964362e+01,9.963819e+01,9.963242e+01,9.962633e+01,9.961996e+01,9.961331e+01,9.960641e+01,9.959926e+01,9.959190e+01,9.958433e+01,9.957657e+01,9.956863e+01,9.956053e+01,9.955228e+01
9.955845e+01,9.956686e+01,9.957511e+01,9.958321e+01,9.959114e+01,9.959887e+01,9.960641e+01,9.961372e+01,9.962080e+01,9.962763e+01,9.963418e+01,9.964044e+01,9.964638e+01,9.965198e+01,9.965723e+01,9.966209e+01,9.966654e+01,9.967056e+01,9.967413e+01,9.967724e+01,9.967985e+01,9.968196e+01,9.968356e+01,9.968463e+01,9.968516e+01,9.968516e+01,9.968463e+01,9.968356e+01,9.968196e+01,9.967985e+01,9.967724e+01,9.967413e+01,9.967056e+01,9.966654e+01,9.966209e+01,9.965723e+01,9.965198e+01,9.964638e+01,9.964044e+01,9.963418e+01,9.962763e+01,9.962080e+01,9.961372e+01,9.960641e+01,9.959887e+01,9.959114e+01,9.958321e+01,9.957511e+01,9.956686e+01,9.955845e+01
9.956438e+01,9.957294e+01,9.958135e+01,9.958961e+01,9.959770e+01,9.960560e+01,9.961331e+01,9.962080e+01,9.962806e+01,9.963506e+01,9.964180e+01,9.964823e+01,9.965435e+01,9.966013e+01,9.966554e+01,9.967056e+01,9.967516e+01,9.967933e+01,9.968302e+01,9.968624e+01,9.968895e+01,9.969113e+01,9.969279e+01,9.969389e+01,9.969445e+01,9.969445e+01,9.969389e+01,9.969279e+01,9.969113e+01,9.968895e+01,9.968624e+01,9.968302e+01,9.967933e+01,9.967516e+01,9.967056e+01,9.966554e+01,9.966013e+01,9.965435e+01,9.964823e+01,9.964180e+01,9.963506e+01,9.962806e+01,9.962080e+01,9.961331e+01,9.960560e+01,9.959770e+01,9.958961e+01,9.958135e+01,9.957294e+01,9.956438e+01
9.957006e+01,9.957877e+01,9.958734e+01,9.959575e+01,9.960401e+01,9.961208e+01,9.961996e+01,9.962763e+01,9.963506e+01,9.964225e+01,9.964917e+01,9.965579e+01,9.966209e+01,9.966804e+01,9.967362e+01,9.967880e+01,9.968356e+01,9.968786e+01,9.969168e+01,9.969501e+01,9.969781e+01,9.970007e+01,9.970178e+01,9.970292e+01,9.970349e+01,9.970349e+01,9.970292e+01,9.970178e+01,9.970007e+01,9.969781e+01,9.969501e+01,9.969168e+01,9.968786e+01,9.968356e+01,9.967880e+01,9.967362e+01,9.966804e+01,9.966209e+01,9.965579e+01,9.964917e+01,9.964225e+01,9.963506e+01,9.962763e+01,9.961996e+01,9.961208e+01,9.960401e+01,9.959575e+01,9.958734e+01,9.957877e+01,9.957006e+01
9.957548e+01,9.958433e+01,9.959305e+01,9.960163e+01,9.961004e+01,9.961828e+01,9.962633e+01,9.963418e+01,9.964180e+01,9.964917e+01,9.965627e+01,9.966307e+01,9.966955e+01,9.967568e+01,9.968143e+01,9.968678e+01,9.969168e+01,9.969612e+01,9.970007e+01,9.970349e+01,9.970638e+01,9.970870e+01,9.971046e+01,9.971164e+01,9.971222e+01,9.971222e+01,9.971164e+01,9.971046e+01,9.970870e+01,9.970638e+01,9.970349e+01,9.970007e+01,9.969612e+01,9.969168e+01,9.968678e+01,9.968143e+01,9.967568e+01,9.966955e+01,9.966307e+01,9.965627e+01,9.964917e+01,9.964180e+01,9.963418e+01,9.962633e+01,9.961828e+01,9.961004e+01,9.960163e+01,9.959305e+01,9.958433e+01,9.957548e+01
9.958061e+01,9.958961e+01,9.959848e+01,9.960721e+01,9.961579e+01,9.962419e+01,9.963242e+01,9.964044e+01,9.964823e+01,9.965579e+01,9.966307e+01,9.967005e+01,9.967672e+01,9.968302e+01,9.968895e+01,9.969445e+01,9.969950e+01,9.970407e+01,9.970812e+01,9.971164e+01,9.971459e+01,9.971696e+01,9.971875e+01,9.971994e+01,9.972054e+01,9.972054e+01,9.971994e+01,9.971875e+01,9.971696e+01,9.971459e+01,9.971164e+01,9.970812e+01,9.970407e+01,9.969950e+01,9.969445e+01,9.968895e+01,9.968302e+01,9.967672e+01,9.967005e+01,9.966307e+01,9.965579e+01,9.964823e+01,9.964044e+01,9.963242e+01,9.962419e+01,9.961579e+01,9.960721e+01,9.959848e+01,9.958961e+01,9.958061e+01
