# t,mean_r,min_r,max_r
4.830000e-02,2.100596e+133,2.100596e+133,2.100596e+133
4.840000e-02,-4.201192e+133,-4.201192e+133,-4.201192e+133
4.850000e-02,8.402385e+133,8.402385e+133,8.402385e+133
4.860000e-02,-1.680477e+134,-1.680477e+134,-1.680477e+134
4.870000e-02,3.360954e+134,3.360954e+134,3.360954e+134
4.880000e-02,-6.721908e+134,-6.721908e+134,-6.721908e+134
4.890000e-02,1.344382e+135,1.344382e+135,1.344382e+135
4.900000e-02,-2.688763e+135,-2.688763e+135,-2.688763e+135
4.910000e-02,5.377526e+135,5.377526e+135,5.377526e+135
4.920000e-02,-1.075505e+136,-1.075505e+136,-1.075505e+136
4.930000e-02,2.151010e+136,2.151010e+136,2.151010e+136
4.940000e-02,-4.302021e+136,-4.302021e+136,-4.302021e+136
4.950000e-02,8.604042e+136,8.604042e+136,8.604042e+136
4.960000e-02,-1.720808e+137,-1.720808e+137,-1.720808e+137
4.970000e-02,3.441617e+137,3.441617e+137,3.441617e+137
4.980000e-02,-6.883233e+137,-6.883233e+137,-6.883233e+137
4.990000e-02,1.376647e+138,1.376647e+138,1.376647e+138
5.000000e-02,-2.753293e+138,-2.753293e+138,-2.753293e+138
5.010000e-02,5.506587e+138,5.506587e+138,5.506587e+138
5.020000e-02,-1.101317e+139,-1.101317e+139,-1.101317e+139
5.030000e-02,2.202635e+139,2.202635e+139,2.202635e+139
5.040000e-02,-4.405269e+139,-4.405269e+139,-4.405269e+139
5.050000e-02,8.810539e+139,8.810539e+139,8.810539e+139
5.060000e-02,-1.762108e+140,-1.762108e+140,-1.762108e+140
5.070000e-02,3.524216e+140,3.524216e+140,3.524216e+140
5.080000e-02,-7.048431e+140,-7.048431e+140,-7.048431e+140
5.090000e-02,1.409686e+141,1.409686e+141,1.409686e+141
5.100000e-02,-2.819372e+141,-2.819372e+141,-2.819372e+141
5.110000e-02,5.638745e+141,5.638745e+141,5.638745e+141
5.120000e-02,-1.127749e+142,-1.127749e+142,-1.127749e+142
5.130000e-02,2.255498e+142,2.255498e+142,2.255498e+142
5.140000e-02,-4.510996e+142,-4.510996e+142,-4.510996e+142
5.150000e-02,9.021992e+142,9.021992e+142,9.021992e+142
5.160000e-02,-1.804398e+143,-1.804398e+143,-1.804398e+143
5.170000e-02,3.608797e+143,3.608797e+143,3.608797e+143
5.180000e-02,-7.217593e+143,-7.217593e+143,-7.217593e+143
5.190000e-02,1.443519e+144,1.443519e+144,1.443519e+144
5.200000e-02,-2.887037e+144,-2.887037e+144,-2.887037e+144
5.210000e-02,5.774075e+144,5.774075e+144,5.774075e+144
5.220000e-02,-1.154815e+145,-1.154815e+145,-1.154815e+145
5.230000e-02,2.309630e+145,2.309630e+145,2.309630e+145
5.240000e-02,-4.619260e+145,-4.619260e+145,-4.619260e+145
5.250000e-02,9.238520e+145,9.238520e+145,9.238520e+145
5.260000e-02,-1.847704e+146,-1.847704e+146,-1.847704e+146
5.270000e-02,3.695408e+146,3.695408e+146,3.695408e+146
5.280000e-02,-7.390816e+146,-7.390816e+146,-7.390816e+146
5.290000e-02,1.478163e+147,1.478163e+147,1.478163e+147
5.300000e-02,-2.956326e+147,-2.956326e+147,-2.956326e+147
5.310000e-02,5.912652e+147,5.912652e+147,5.912652e+147
5.320000e-02,-1.182530e+148,-1.182530e+148,-1.182530e+148
5.330000e-02,2.365061e+148,2.365061e+148,2.365061e+148
5.340000e-02,-4.730122e+148,-4.730122e+148,-4.730122e+148
5.350000e-02,9.460244e+148,9.460244e+148,9.460244e+148
5.360000e-02,-1.892049e+149,-1.892049e+149,-1.892049e+149
5.370000e-02,3.784098e+149,3.784098e+149,3.784098e+149
5.380000e-02,-7.568195e+149,-7.568195e+149,-7.568195e+149
5.390000e-02,1.513639e+150,1.513639e+150,1.513639e+150
5.400000e-02,-3.027278e+150,-3.027278e+150,-3.027278e+150
5.410000e-02,6.054556e+150,6.054556e+150,6.054556e+150
5.420000e-02,-1.210911e+151,-1.210911e+151,-1.210911e+151
5.430000e-02,2.421822e+151,2.421822e+151,2.421822e+151
5.440000e-02,-4.843645e+151,-4.843645e+151,-4.843645e+151
5.450000e-02,9.687290e+151,9.687290e+151,9.687290e+151
5.460000e-02,-1.937458e+152,-1.937458e+152,-1.937458e+152
5.470000e-02,3.874916e+152,3.874916e+152,3.874916e+152
5.480000e-02,-7.749832e+152,-7.749832e+152,-7.749832e+152
5.490000e-02,1.549966e+153,1.549966e+153,1.549966e+153
5.500000e-02,-3.099933e+153,-3.099933e+153,-3.099933e+153
5.510000e-02,6.199866e+153,6.199866e+153,6.199866e+153
5.520000e-02,-1.239973e+154,-1.239973e+154,-1.239973e+154
5.530000e-02,2.479946e+154,2.479946e+154,2.479946e+154
5.540000e-02,-4.959892e+154,-4.959892e+154,-4.959892e+154
5.550000e-02,9.919785e+154,9.919785e+154,9.919785e+154
5.560000e-02,-1.983957e+155,-1.983957e+155,-1.983957e+155
5.570000e-02,3.967914e+155,3.967914e+155,3.967914e+155
5.580000e-02,-7.935828e+155,-7.935828e+155,-7.935828e+155
5.590000e-02,1.587166e+156,1.587166e+156,1.587166e+156
5.600000e-02,-3.174331e+156,-3.174331e+156,-3.174331e+156
5.610000e-02,6.348662e+156,6.348662e+156,6.348662e+156
5.620000e-02,-1.269732e+157,-1.269732e+157,-1.269732e+157
5.630000e-02,2.539465e+157,2.539465e+157,2.539465e+157
5.640000e-02,-5.078930e+157,-5.078930e+157,-5.078930e+157
5.650000e-02,1.015786e+158,1.015786e+158,1.015786e+158
5.660000e-02,-2.031572e+158,-2.031572e+158,-2.031572e+158
5.670000e-02,4.063144e+158,4.063144e+158,4.063144e+158
5.680000e-02,-8.126288e+158,-8.126288e+158,-8.126288e+158
5.690000e-02,1.625258e+159,1.625258e+159,1.625258e+159
5.700000e-02,-3.250515e+159,-3.250515e+159,-3.250515e+159
5.710000e-02,6.501030e+159,6.501030e+159,6.501030e+159
5.720000e-02,-1.300206e+160,-1.300206e+160,-1.300206e+160
5.730000e-02,2.600412e+160,2.600412e+160,2.600412e+160
5.740000e-02,-5.200824e+160,-5.200824e+160,-5.200824e+160
5.750000e-02,1.040165e+161,1.040165e+161,1.040165e+161
5.760000e-02,-2.080330e+161,-2.080330e+161,-2.080330e+161
5.770000e-02,4.160659e+161,4.160659e+161,4.160659e+161
5.780000e-02,-8.321319e+161,-8.321319e+161,-8.321319e+161
5.790000e-02,1.664264e+162,1.664264e+162,1.664264e+162
5.800000e-02,-3.328527e+162,-3.328527e+162,-3.328527e+162
5.810000e-02,6.657055e+162,6.657055e+162,6.657055e+162
5.820000e-02,-1.331411e+163,-1.331411e+163,-1.331411e+163
5.830000e-02,2.662822e+163,2.662822e+163,2.662822e+163
5.840000e-02,-5.325644e+163,-5.325644e+163,-5.325644e+163
5.850000e-02,1.065129e+164,1.065129e+164,1.065129e+164
5.860000e-02,-2.130258e+164,-2.130258e+164,-2.130258e+164
5.870000e-02,4.260515e+164,4.260515e+164,4.260515e+164
5.880000e-02,-8.521030e+164,-8.521030e+164,-8.521030e+164
5.890000e-02,1.704206e+165,1.704206e+165,1.704206e+165
5.900000e-02,-3.408412e+165,-3.408412e+165,-3.408412e+165
5.910000e-02,6.816824e+165,6.816824e+165,6.816824e+165
5.920000e-02,-1.363365e+166,-1.363365e+166,-1.363365e+166
5.930000e-02,2.726730e+166,2.726730e+166,2.726730e+166
5.940000e-02,-5.453459e+166,-5.453459e+166,-5.453459e+166
5.950000e-02,1.090692e+167,1.090692e+167,1.090692e+167
5.960000e-02,-2.181384e+167,-2.181384e+167,-2.181384e+167
5.970000e-02,4.362767e+167,4.362767e+167,4.362767e+167
5.980000e-02,-8.725535e+167,-8.725535e+167,-8.725535e+167
5.990000e-02,1.745107e+168,1.745107e+168,1.745107e+168
6.000000e-02,-3.490214e+168,-3.490214e+168,-3.490214e+168
6.010000e-02,6.980428e+168,6.980428e+168,6.980428e+168
6.020000e-02,-1.396086e+169,-1.396086e+169,-1.396086e+169
6.030000e-02,2.792171e+169,2.792171e+169,2.792171e+169
6.040000e-02,-5.584342e+169,-5.584342e+169,-5.584342e+169
6.050000e-02,1.116868e+170,1.116868e+170,1.116868e+170
6.060000e-02,-2.233737e+170,-2.233737e+170,-2.233737e+170
6.070000e-02,4.467474e+170,4.467474e+170,4.467474e+170
6.080000e-02,-8.934948e+170,-8.934948e+170,-8.934948e+170
6.090000e-02,1.786990e+171,1.786990e+171,1.786990e+171
6.100000e-02,-3.573979e+171,-3.573979e+171,-3.573979e+171
6.110000e-02,7.147958e+171,7.147958e+171,7.147958e+171
6.120000e-02,-1.429592e+172,-1.429592e+172,-1.429592e+172
6.130000e-02,2.859183e+172,2.859183e+172,2.859183e+172
6.140000e-02,-5.718367e+172,-5.718367e+172,-5.718367e+172
6.150000e-02,1.143673e+173,1.143673e+173,1.143673e+173
6.160000e-02,-2.287347e+173,-2.287347e+173,-2.287347e+173
6.170000e-02,4.574693e+173,4.574693e+173,4.574693e+173
6.180000e-02,-9.149387e+173,-9.149387e+173,-9.149387e+173
6.190000e-02,1.829877e+174,1.829877e+174,1.829877e+174
6.200000e-02,-3.659755e+174,-3.659755e+174,-3.659755e+174
6.210000e-02,7.319509e+174,7.319509e+174,7.319509e+174
6.220000e-02,-1.463902e+175,-1.463902e+175,-1.463902e+175
6.230000e-02,2.927804e+175,2.927804e+175,2.927804e+175
6.240000e-02,-5.855607e+175,-5.855607e+175,-5.855607e+175
6.250000e-02,1.171121e+176,1.171121e+176,1.171121e+176
6.260000e-02,-2.342243e+176,-2.342243e+176,-2.342243e+176
6.270000e-02,4.684486e+176,4.684486e+176,4.684486e+176
6.280000e-02,-9.368972e+176,-9.368972e+176,-9.368972e+176
6.290000e-02,1.873794e+177,1.873794e+177,1.873794e+177
6.300000e-02,-3.747589e+177,-3.747589e+177,-3.747589e+177
6.310000e-02,7.495177e+177,7.495177e+177,7.495177e+177
6.320000e-02,-1.499035e+178,-1.499035e+178,-1.499035e+178
6.330000e-02,2.998071e+178,2.998071e+178,2.998071e+178
6.340000e-02,-5.996142e+178,-5.996142e+178,-5.996142e+178
6.350000e-02,1.199228e+179,1.199228e+179,1.199228e+179
6.360000e-02,-2.398457e+179,-2.398457e+179,-2.398457e+179
6.370000e-02,4.796914e+179,4.796914e+179,4.796914e+179
6.380000e-02,-9.593827e+179,-9.593827e+179,-9.593827e+179
6.390000e-02,1.918765e+180,1.918765e+180,1.918765e+180
6.400000e-02,-3.837531e+180,-3.837531e+180,-3.837531e+180
6.410000e-02,7.675062e+180,7.675062e+180,7.675062e+180
6.420000e-02,-1.535012e+181,-1.535012e+181,-1.535012e+181
6.430000e-02,3.070025e+181,3.070025e+181,3.070025e+181
6.440000e-02,-6.140049e+181,-6.140049e+181,-6.140049e+181
6.450000e-02,1.228010e+182,1.228010e+182,1.228010e+182
6.460000e-02,-2.456020e+182,-2.456020e+182,-2.456020e+182
6.470000e-02,4.912040e+182,4.912040e+182,4.912040e+182
6.480000e-02,-9.824079e+182,-9.824079e+182,-9.824079e+182
6.490000e-02,1.964816e+183,1.964816e+183,1.964816e+183
6.500000e-02,-3.929632e+183,-3.929632e+183,-3.929632e+183
6.510000e-02,7.859263e+183,7.859263e+183,7.859263e+183
6.520000e-02,-1.571853e+184,-1.571853e+184,-1.571853e+184
6.530000e-02,3.143705e+184,3.143705e+184,3.143705e+184
6.540000e-02,-6.287411e+184,-6.287411e+184,-6.287411e+184
6.550000e-02,1.257482e+185,1.257482e+185,1.257482e+185
6.560000e-02,-2.514964e+185,-2.514964e+185,-2.514964e+185
6.570000e-02,5.029928e+185,5.029928e+185,5.029928e+185
6.580000e-02,-1.005986e+186,-1.005986e+186,-1.005986e+186
6.590000e-02,2.011971e+186,2.011971e+186,2.011971e+186
6.600000e-02,-4.023943e+186,-4.023943e+186,-4.023943e+186
6.610000e-02,8.047886e+186,8.047886e+186,8.047886e+186
6.620000e-02,-1.609577e+187,-1.609577e+187,-1.609577e+187
6.630000e-02,3.219154e+187,3.219154e+187,3.219154e+187
6.640000e-02,-6.438308e+187,-6.438308e+187,-6.438308e+187
6.650000e-02,1.287662e+188,1.287662e+188,1.287662e+188
6.660000e-02,-2.575323e+188,-2.575323e+188,-2.575323e+188
6.670000e-02,5.150647e+188,5.150647e+188,5.150647e+188
6.680000e-02,-1.030129e+189,-1.030129e+189,-1.030129e+189
6.690000e-02,2.060259e+189,2.060259e+189,2.060259e+189
6.700000e-02,-4.120517e+189,-4.120517e+189,-4.120517e+189
6.710000e-02,8.241035e+189,8.241035e+189,8.241035e+189
6.720000e-02,-1.648207e+190,-1.648207e+190,-1.648207e+190
6.730000e-02,3.296414e+190,3.296414e+190,3.296414e+190
6.740000e-02,-6.592828e+190,-6.592828e+190,-6.592828e+190
6.750000e-02,1.318566e+191,1.318566e+191,1.318566e+191
6.760000e-02,-2.637131e+191,-2.637131e+191,-2.637131e+191
6.770000e-02,5.274262e+191,5.274262e+191,5.274262e+191
6.780000e-02,-1.054852e+192,-1.054852e+192,-1.054852e+192
6.790000e-02,2.109705e+192,2.109705e+192,2.109705e+192
6.800000e-02,-4.219410e+192,-4.219410e+192,-4.219410e+192
6.810000e-02,8.438820e+192,8.438820e+192,8.438820e+192
6.820000e-02,-1.687764e+193,-1.687764e+193,-1.687764e+193
6.830000e-02,3.375528e+193,3.375528e+193,3.375528e+193
6.840000e-02,-6.751056e+193,-6.751056e+193,-6.751056e+193
6.850000e-02,1.350211e+194,1.350211e+194,1.350211e+194
6.860000e-02,-2.700422e+194,-2.700422e+194,-2.700422e+194
6.870000e-02,5.400845e+194,5.400845e+194,5.400845e+194
6.880000e-02,-1.080169e+195,-1.080169e+195,-1.080169e+195
6.890000e-02,2.160338e+195,2.160338e+195,2.160338e+195
6.900000e-02,-4.320676e+195,-4.320676e+195,-4.320676e+195
6.910000e-02,8.641351e+195,8.641351e+195,8.641351e+195
6.920000e-02,-1.728270e+196,-1.728270e+196,-1.728270e+196
6.930000e-02,3.456541e+196,3.456541e+196,3.456541e+196
6.940000e-02,-6.913081e+196,-6.913081e+196,-6.913081e+196
6.950000e-02,1.382616e+197,1.382616e+197,1.382616e+197
6.960000e-02,-2.765232e+197,-2.765232e+197,-2.765232e+197
6.970000e-02,5.530465e+197,5.530465e+197,5.530465e+197
6.980000e-02,-1.106093e+198,-1.106093e+198,-1.106093e+198
6.990000e-02,2.212186e+198,2.212186e+198,2.212186e+198
7.000000e-02,-4.424372e+198,-4.424372e+198,-4.424372e+198
7.010000e-02,8.848744e+198,8.848744e+198,8.848744e+198
7.020000e-02,-1.769749e+199,-1.769749e+199,-1.769749e+199
7.030000e-02,3.539497e+199,3.539497e+199,3.539497e+199
7.040000e-02,-7.078995e+199,-7.078995e+199,-7.078995e+199
7.050000e-02,1.415799e+200,1.415799e+200,1.415799e+200
7.060000e-02,-2.831598e+200,-2.831598e+200,-2.831598e+200
7.070000e-02,5.663196e+200,5.663196e+200,5.663196e+200
7.080000e-02,-1.132639e+201,-1.132639e+201,-1.132639e+201
7.090000e-02,2.265278e+201,2.265278e+201,2.265278e+201
7.100000e-02,-4.530557e+201,-4.530557e+201,-4.530557e+201
7.110000e-02,9.061114e+201,9.061114e+201,9.061114e+201
7.120000e-02,-1.812223e+202,-1.812223e+202,-1.812223e+202
7.130000e-02,3.624445e+202,3.624445e+202,3.624445e+202
7.140000e-02,-7.248891e+202,-7.248891e+202,-7.248891e+202
7.150000e-02,1.449778e+203,1.449778e+203,1.449778e+203
7.160000e-02,-2.899556e+203,-2.899556e+203,-2.899556e+203
7.170000e-02,5.799113e+203,5.799113e+203,5.799113e+203
7.180000e-02,-1.159823e+204,-1.159823e+204,-1.159823e+204
7.190000e-02,2.319645e+204,2.319645e+204,2.319645e+204
7.200000e-02,-4.639290e+204,-4.639290e+204,-4.639290e+204
7.210000e-02,9.278580e+204,9.278580e+204,9.278580e+204
7.220000e-02,-1.855716e+205,-1.855716e+205,-1.855716e+205
7.230000e-02,3.711432e+205,3.711432e+205,3.711432e+205
7.240000e-02,-7.422864e+205,-7.422864e+205,-7.422864e+205
7.250000e-02,1.484573e+206,1.484573e+206,1.484573e+206
7.260000e-02,-2.969146e+206,-2.969146e+206,-2.969146e+206
7.270000e-02,5.938291e+206,5.938291e+206,5.938291e+206
7.280000e-02,-1.187658e+207,-1.187658e+207,-1.187658e+207
7.290000e-02,2.375317e+207,2.375317e+207,2.375317e+207
7.300000e-02,-4.750633e+207,-4.750633e+207,-4.750633e+207
7.310000e-02,9.501266e+207,9.501266e+207,9.501266e+207
7.320000e-02,-1.900253e+208,-1.900253e+208,-1.900253e+208
7.330000e-02,3.800506e+208,3.800506e+208,3.800506e+208
7.340000e-02,-7.601013e+208,-7.601013e+208,-7.601013e+208
7.350000e-02,1.520203e+209,1.520203e+209,1.520203e+209
7.360000e-02,-3.040405e+209,-3.040405e+209,-3.040405e+209
7.370000e-02,6.080810e+209,6.080810e+209,6.080810e+209
7.380000e-02,-1.216162e+210,-1.216162e+210,-1.216162e+210
7.390000e-02,2.432324e+210,2.432324e+210,2.432324e+210
7.400000e-02,-4.864648e+210,-4.864648e+210,-4.864648e+210
7.410000e-02,9.729297e+210,9.729297e+210,9.729297e+210
7.420000e-02,-1.945859e+211,-1.945859e+211,-1.945859e+211
7.430000e-02,3.891719e+211,3.891719e+211,3.891719e+211
7.440000e-02,-7.783437e+211,-7.783437e+211,-7.783437e+211
7.450000e-02,1.556687e+212,1.556687e+212,1.556687e+212
7.460000e-02,-3.113375e+212,-3.113375e+212,-3.113375e+212
7.470000e-02,6.226750e+212,6.226750e+212,6.226750e+212
7.480000e-02,-1.245350e+213,-1.245350e+213,-1.245350e+213
7.490000e-02,2.490700e+213,2.490700e+213,2.490700e+213
7.500000e-02,-4.981400e+213,-4.981400e+213,-4.981400e+213
7.510000e-02,9.962800e+213,9.962800e+213,9.962800e+213
7.520000e-02,-1.992560e+214,-1.992560e+214,-1.992560e+214
7.530000e-02,3.985120e+214,3.985120e+214,3.985120e+214
7.540000e-02,-7.970240e+214,-7.970240e+214,-7.970240e+214
7.550000e-02,1.594048e+215,1.594048e+215,1.594048e+215
7.560000e-02,-3.188096e+215,-3.188096e+215,-3.188096e+215
7.570000e-02,6.376192e+215,6.376192e+215,6.376192e+215
7.580000e-02,-1.275238e+216,-1.275238e+216,-1.275238e+216
7.590000e-02,2.550477e+216,2.550477e+216,2.550477e+216
7.600000e-02,-5.100953e+216,-5.100953e+216,-5.100953e+216
7.610000e-02,1.020191e+217,1.020191e+217,1.020191e+217
7.620000e-02,-2.040381e+217,-2.040381e+217,-2.040381e+217
7.630000e-02,4.080763e+217,4.080763e+217,4.080763e+217
7.640000e-02,-8.161526e+217,-8.161526e+217,-8.161526e+217
7.650000e-02,1.632305e+218,1.632305e+218,1.632305e+218
7.660000e-02,-3.264610e+218,-3.264610e+218,-3.264610e+218
7.670000e-02,6.529220e+218,6.529220e+218,6.529220e+218
7.680000e-02,-1.305844e+219,-1.305844e+219,-1.305844e+219
7.690000e-02,2.611688e+219,2.611688e+219,2.611688e+219
7.700000e-02,-5.223376e+219,-5.223376e+219,-5.223376e+219
7.710000e-02,1.044675e+220,1.044675e+220,1.044675e+220
7.720000e-02,-2.089351e+220,-2.089351e+220,-2.089351e+220
7.730000e-02,4.178701e+220,4.178701e+220,4.178701e+220
7.740000e-02,-8.357402e+220,-8.357402e+220,-8.357402e+220
7.750000e-02,1.671480e+221,1.671480e+221,1.671480e+221
7.760000e-02,-3.342961e+221,-3.342961e+221,-3.342961e+221
7.770000e-02,6.685922e+221,6.685922e+221,6.685922e+221
7.780000e-02,-1.337184e+222,-1.337184e+222,-1.337184e+222
7.790000e-02,2.674369e+222,2.674369e+222,2.674369e+222
7.800000e-02,-5.348737e+222,-5.348737e+222,-5.348737e+222
7.810000e-02,1.069747e+223,1.069747e+223,1.069747e+223
7.820000e-02,-2.139495e+223,-2.139495e+223,-2.139495e+223
7.830000e-02,4.278990e+223,4.278990e+223,4.278990e+223
7.840000e-02,-8.557980e+223,-8.557980e+223,-8.557980e+223
7.850000e-02,1.711596e+224,1.711596e+224,1.711596e+224
7.860000e-02,-3.423192e+224,-3.423192e+224,-3.423192e+224
7.870000e-02,6.846384e+224,6.846384e+224,6.846384e+224
7.880000e-02,-1.369277e+225,-1.369277e+225,-1.369277e+225
7.890000e-02,2.738554e+225,2.738554e+225,2.738554e+225
7.900000e-02,-5.477107e+225,-5.477107e+225,-5.477107e+225
7.910000e-02,1.095421e+226,1.095421e+226,1.095421e+226
7.920000e-02,-2.190843e+226,-2.190843e+226,-2.190843e+226
7.930000e-02,4.381686e+226,4.381686e+226,4.381686e+226
7.940000e-02,-8.763371e+226,-8.763371e+226,-8.763371e+226
7.950000e-02,1.752674e+227,1.752674e+227,1.752674e+227
7.960000e-02,-3.505349e+227,-3.505349e+227,-3.505349e+227
7.970000e-02,7.010697e+227,7.010697e+227,7.010697e+227
7.980000e-02,-1.402139e+228,-1.402139e+228,-1.402139e+228
7.990000e-02,2.804279e+228,2.804279e+228,2.804279e+228
8.000000e-02,-5.608558e+228,-5.608558e+228,-5.608558e+228
8.010000e-02,1.121712e+229,1.121712e+229,1.121712e+229
8.020000e-02,-2.243423e+229,-2.243423e+229,-2.243423e+229
8.030000e-02,4.486846e+229,4.486846e+229,4.486846e+229
8.040000e-02,-8.973692e+229,-8.973692e+229,-8.973692e+229
8.050000e-02,1.794738e+230,1.794738e+230,1.794738e+230
8.060000e-02,-3.589477e+230,-3.589477e+230,-3.589477e+230
8.070000e-02,7.178954e+230,7.178954e+230,7.178954e+230
8.080000e-02,-1.435791e+231,-1.435791e+231,-1.435791e+231
8.090000e-02,2.871582e+231,2.871582e+231,2.871582e+231
8.100000e-02,-5.743163e+231,-5.743163e+231,-5.743163e+231
8.110000e-02,1.148633e+232,1.148633e+232,1.148633e+232
8.120000e-02,-2.297265e+232,-2.297265e+232,-2.297265e+232
8.130000e-02,4.594530e+232,4.594530e+232,4.594530e+232
8.140000e-02,-9.189061e+232,-9.189061e+232,-9.189061e+232
8.150000e-02,1.837812e+233,1.837812e+233,1.837812e+233
8.160000e-02,-3.675624e+233,-3.675624e+233,-3.675624e+233
8.170000e-02,7.351249e+233,7.351249e+233,7.351249e+233
8.180000e-02,-1.470250e+234,-1.470250e+234,-1.470250e+234
8.190000e-02,2.940499e+234,2.940499e+234,2.940499e+234
8.200000e-02,-5.880999e+234,-5.880999e+234,-5.880999e+234
8.210000e-02,1.176200e+235,1.176200e+235,1.176200e+235
8.220000e-02,-2.352400e+235,-2.352400e+235,-2.352400e+235
8.230000e-02,4.704799e+235,4.704799e+235,4.704799e+235
8.240000e-02,-9.409598e+235,-9.409598e+235,-9.409598e+235
8.250000e-02,1.881920e+236,1.881920e+236,1.881920e+236
8.260000e-02,-3.763839e+236,-3.763839e+236,-3.763839e+236
8.270000e-02,7.527679e+236,7.527679e+236,7.527679e+236
8.280000e-02,-1.505536e+237,-1.505536e+237,-1.505536e+237
8.290000e-02,3.011071e+237,3.011071e+237,3.011071e+237
8.300000e-02,-6.022143e+237,-6.022143e+237,-6.022143e+237
8.310000e-02,1.204429e+238,1.204429e+238,1.204429e+238
8.320000e-02,-2.408857e+238,-2.408857e+238,-2.408857e+238
8.330000e-02,4.817714e+238,4.817714e+238,4.817714e+238
8.340000e-02,-9.635429e+238,-9.635429e+238,-9.635429e+238
8.350000e-02,1.927086e+239,1.927086e+239,1.927086e+239
8.360000e-02,-3.854171e+239,-3.854171e+239,-3.854171e+239
8.370000e-02,7.708343e+239,7.708343e+239,7.708343e+239
8.380000e-02,-1.541669e+240,-1.541669e+240,-1.541669e+240
8.390000e-02,3.083337e+240,3.083337e+240,3.083337e+240
8.400000e-02,-6.166674e+240,-6.166674e+240,-6.166674e+240
8.410000e-02,1.233335e+241,1.233335e+241,1.233335e+241
8.420000e-02,-2.466670e+241,-2.466670e+241,-2.466670e+241
8.430000e-02,4.933339e+241,4.933339e+241,4.933339e+241
8.440000e-02,-9.866679e+241,-9.866679e+241,-9.866679e+241
8.450000e-02,1.973336e+242,1.973336e+242,1.973336e+242
8.460000e-02,-3.946672e+242,-3.946672e+242,-3.946672e+242
8.470000e-02,7.893343e+242,7.893343e+242,7.893343e+242
8.480000e-02,-1.578669e+243,-1.578669e+243,-1.578669e+243
8.490000e-02,3.157337e+243,3.157337e+243,3.157337e+243
8.500000e-02,-6.314675e+243,-6.314675e+243,-6.314675e+243
8.510000e-02,1.262935e+244,1.262935e+244,1.262935e+244
8.520000e-02,-2.525870e+244,-2.525870e+244,-2.525870e+244
8.530000e-02,5.051740e+244,5.051740e+244,5.051740e+244
8.540000e-02,-1.010348e+245,-1.010348e+245,-1.010348e+245
8.550000e-02,2.020696e+245,2.020696e+245,2.020696e+245
8.560000e-02,-4.041392e+245,-4.041392e+245,-4.041392e+245
8.570000e-02,8.082783e+245,8.082783e+245,8.082783e+245
8.580000e-02,-1.616557e+246,-1.616557e+246,-1.616557e+246
8.590000e-02,3.233113e+246,3.233113e+246,3.233113e+246
8.600000e-02,-6.466227e+246,-6.466227e+246,-6.466227e+246
8.610000e-02,1.293245e+247,1.293245e+247,1.293245e+247
8.620000e-02,-2.586491e+247,-2.586491e+247,-2.586491e+247
8.630000e-02,5.172981e+247,5.172981e+247,5.172981e+247
8.640000e-02,-1.034596e+248,-1.034596e+248,-1.034596e+248
8.650000e-02,2.069193e+248,2.069193e+248,2.069193e+248
8.660000e-02,-4.138385e+248,-4.138385e+248,-4.138385e+248
8.670000e-02,8.276770e+248,8.276770e+248,8.276770e+248
8.680000e-02,-1.655354e+249,-1.655354e+249,-1.655354e+249
8.690000e-02,3.310708e+249,3.310708e+249,3.310708e+249
8.700000e-02,-6.621416e+249,-6.621416e+249,-6.621416e+249
8.710000e-02,1.324283e+250,1.324283e+250,1.324283e+250
8.720000e-02,-2.648566e+250,-2.648566e+250,-2.648566e+250
8.730000e-02,5.297133e+250,5.297133e+250,5.297133e+250
8.740000e-02,-1.059427e+251,-1.059427e+251,-1.059427e+251
8.750000e-02,2.118853e+251,2.118853e+251,2.118853e+251
8.760000e-02,-4.237706e+251,-4.237706e+251,-4.237706e+251
8.770000e-02,8.475413e+251,8.475413e+251,8.475413e+251
8.780000e-02,-1.695083e+252,-1.695083e+252,-1.695083e+252
8.790000e-02,3.390165e+252,3.390165e+252,3.390165e+252
8.800000e-02,-6.780330e+252,-6.780330e+252,-6.780330e+252
8.810000e-02,1.356066e+253,1.356066e+253,1.356066e+253
8.820000e-02,-2.712132e+253,-2.712132e+253,-2.712132e+253
8.830000e-02,5.424264e+253,5.424264e+253,5.424264e+253
8.840000e-02,-1.084853e+254,-1.084853e+254,-1.084853e+254
8.850000e-02,2.169706e+254,2.169706e+254,2.169706e+254
8.860000e-02,-4.339411e+254,-4.339411e+254,-4.339411e+254
8.870000e-02,8.678823e+254,8.678823e+254,8.678823e+254
8.880000e-02,-1.735765e+255,-1.735765e+255,-1.735765e+255
8.890000e-02,3.471529e+255,3.471529e+255,3.471529e+255
8.900000e-02,-6.943058e+255,-6.943058e+255,-6.943058e+255
8.910000e-02,1.388612e+256,1.388612e+256,1.388612e+256
8.920000e-02,-2.777223e+256,-2.777223e+256,-2.777223e+256
8.930000e-02,5.554446e+256,5.554446e+256,5.554446e+256
8.940000e-02,-1.110889e+257,-1.110889e+257,-1.110889e+257
8.950000e-02,2.221779e+257,2.221779e+257,2.221779e+257
8.960000e-02,-4.443557e+257,-4.443557e+257,-4.443557e+257
8.970000e-02,8.887114e+257,8.887114e+257,8.887114e+257
8.980000e-02,-1.777423e+258,-1.777423e+258,-1.777423e+258
8.990000e-02,3.554846e+258,3.554846e+258,3.554846e+258
