# t,mean_r,min_r,max_r
6.020000e-02,6.445564e+154,6.445564e+154,6.445564e+154
6.030000e-02,-1.289113e+155,-1.289113e+155,-1.289113e+155
6.040000e-02,2.578225e+155,2.578225e+155,2.578225e+155
6.050000e-02,-5.156451e+155,-5.156451e+155,-5.156451e+155
6.060000e-02,1.031290e+156,1.031290e+156,1.031290e+156
6.070000e-02,-2.062580e+156,-2.062580e+156,-2.062580e+156
6.080000e-02,4.125161e+156,4.125161e+156,4.125161e+156
6.090000e-02,-8.250321e+156,-8.250321e+156,-8.250321e+156
6.100000e-02,1.650064e+157,1.650064e+157,1.650064e+157
6.110000e-02,-3.300129e+157,-3.300129e+157,-3.300129e+157
6.120000e-02,6.600257e+157,6.600257e+157,6.600257e+157
6.130000e-02,-1.320051e+158,-1.320051e+158,-1.320051e+158
6.140000e-02,2.640103e+158,2.640103e+158,2.640103e+158
6.150000e-02,-5.280206e+158,-5.280206e+158,-5.280206e+158
6.160000e-02,1.056041e+159,1.056041e+159,1.056041e+159
6.170000e-02,-2.112082e+159,-2.112082e+159,-2.112082e+159
6.180000e-02,4.224165e+159,4.224165e+159,4.224165e+159
6.190000e-02,-8.448329e+159,-8.448329e+159,-8.448329e+159
6.200000e-02,1.689666e+160,1.689666e+160,1.689666e+160
6.210000e-02,-3.379332e+160,-3.379332e+160,-3.379332e+160
6.220000e-02,6.758663e+160,6.758663e+160,6.758663e+160
6.230000e-02,-1.351733e+161,-1.351733e+161,-1.351733e+161
6.240000e-02,2.703465e+161,2.703465e+161,2.703465e+161
6.250000e-02,-5.406931e+161,-5.406931e+161,-5.406931e+161
6.260000e-02,1.081386e+162,1.081386e+162,1.081386e+162
6.270000e-02,-2.162772e+162,-2.162772e+162,-2.162772e+162
6.280000e-02,4.325544e+162,4.325544e+162,4.325544e+162
6.290000e-02,-8.651089e+162,-8.651089e+162,-8.651089e+162
6.300000e-02,1.730218e+163,1.730218e+163,1.730218e+163
6.310000e-02,-3.460436e+163,-3.460436e+163,-3.460436e+163
6.320000e-02,6.920871e+163,6.920871e+163,6.920871e+163
6.330000e-02,-1.384174e+164,-1.384174e+164,-1.384174e+164
6.340000e-02,2.768348e+164,2.768348e+164,2.768348e+164
6.350000e-02,-5.536697e+164,-5.536697e+164,-5.536697e+164
6.360000e-02,1.107339e+165,1.107339e+165,1.107339e+165
6.370000e-02,-2.214679e+165,-2.214679e+165,-2.214679e+165
6.380000e-02,4.429358e+165,4.429358e+165,4.429358e+165
6.390000e-02,-8.858715e+165,-8.858715e+165,-8.858715e+165
6.400000e-02,1.771743e+166,1.771743e+166,1.771743e+166
6.410000e-02,-3.543486e+166,-3.543486e+166,-3.543486e+166
6.420000e-02,7.086972e+166,7.086972e+166,7.086972e+166
6.430000e-02,-1.417394e+167,-1.417394e+167,-1.417394e+167
6.440000e-02,2.834789e+167,2.834789e+167,2.834789e+167
6.450000e-02,-5.669578e+167,-5.669578e+167,-5.669578e+167
6.460000e-02,1.133916e+168,1.133916e+168,1.133916e+168
6.470000e-02,-2.267831e+168,-2.267831e+168,-2.267831e+168
6.480000e-02,4.535662e+168,4.535662e+168,4.535662e+168
6.490000e-02,-9.071324e+168,-9.071324e+168,-9.071324e+168
6.500000e-02,1.814265e+169,1.814265e+169,1.814265e+169
6.510000e-02,-3.628530e+169,-3.628530e+169,-3.628530e+169
6.520000e-02,7.257059e+169,7.257059e+169,7.257059e+169
6.530000e-02,-1.451412e+170,-1.451412e+170,-1.451412e+170
6.540000e-02,2.902824e+170,2.902824e+170,2.902824e+170
6.550000e-02,-5.805648e+170,-5.805648e+170,-5.805648e+170
6.560000e-02,1.161130e+171,1.161130e+171,1.161130e+171
6.570000e-02,-2.322259e+171,-2.322259e+171,-2.322259e+171
6.580000e-02,4.644518e+171,4.644518e+171,4.644518e+171
6.590000e-02,-9.289036e+171,-9.289036e+171,-9.289036e+171
6.600000e-02,1.857807e+172,1.857807e+172,1.857807e+172
6.610000e-02,-3.715614e+172,-3.715614e+172,-3.715614e+172
6.620000e-02,7.431229e+172,7.431229e+172,7.431229e+172
6.630000e-02,-1.486246e+173,-1.486246e+173,-1.486246e+173
6.640000e-02,2.972492e+173,2.972492e+173,2.972492e+173
6.650000e-02,-5.944983e+173,-5.944983e+173,-5.944983e+173
6.660000e-02,1.188997e+174,1.188997e+174,1.188997e+174
6.670000e-02,-2.377993e+174,-2.377993e+174,-2.377993e+174
6.680000e-02,4.755986e+174,4.755986e+174,4.755986e+174
6.690000e-02,-9.511973e+174,-9.511973e+174,-9.511973e+174
6.700000e-02,1.902395e+175,1.902395e+175,1.902395e+175
6.710000e-02,-3.804789e+175,-3.804789e+175,-3.804789e+175
6.720000e-02,7.609578e+175,7.609578e+175,7.609578e+175
6.730000e-02,-1.521916e+176,-1.521916e+176,-1.521916e+176
6.740000e-02,3.043831e+176,3.043831e+176,3.043831e+176
6.750000e-02,-6.087663e+176,-6.087663e+176,-6.087663e+176
6.760000e-02,1.217533e+177,1.217533e+177,1.217533e+177
6.770000e-02,-2.435065e+177,-2.435065e+177,-2.435065e+177
6.780000e-02,4.870130e+177,4.870130e+177,4.870130e+177
6.790000e-02,-9.740260e+177,-9.740260e+177,-9.740260e+177
6.800000e-02,1.948052e+178,1.948052e+178,1.948052e+178
6.810000e-02,-3.896104e+178,-3.896104e+178,-3.896104e+178
6.820000e-02,7.792208e+178,7.792208e+178,7.792208e+178
6.830000e-02,-1.558442e+179,-1.558442e+179,-1.558442e+179
6.840000e-02,3.116883e+179,3.116883e+179,3.116883e+179
6.850000e-02,-6.233767e+179,-6.233767e+179,-6.233767e+179
6.860000e-02,1.246753e+180,1.246753e+180,1.246753e+180
6.870000e-02,-2.493507e+180,-2.493507e+180,-2.493507e+180
6.880000e-02,4.987013e+180,4.987013e+180,4.987013e+180
6.890000e-02,-9.974026e+180,-9.974026e+180,-9.974026e+180
6.900000e-02,1.994805e+181,1.994805e+181,1.994805e+181
6.910000e-02,-3.989611e+181,-3.989611e+181,-3.989611e+181
6.920000e-02,7.979221e+181,7.979221e+181,7.979221e+181
6.930000e-02,-1.595844e+182,-1.595844e+182,-1.595844e+182
6.940000e-02,3.191688e+182,3.191688e+182,3.191688e+182
6.950000e-02,-6.383377e+182,-6.383377e+182,-6.383377e+182
6.960000e-02,1.276675e+183,1.276675e+183,1.276675e+183
6.970000e-02,-2.553351e+183,-2.553351e+183,-2.553351e+183
6.980000e-02,5.106702e+183,5.106702e+183,5.106702e+183
6.990000e-02,-1.021340e+184,-1.021340e+184,-1.021340e+184
7.000000e-02,2.042681e+184,2.042681e+184,2.042681e+184
7.010000e-02,-4.085361e+184,-4.085361e+184,-4.085361e+184
7.020000e-02,8.170723e+184,8.170723e+184,8.170723e+184
7.030000e-02,-1.634145e+185,-1.634145e+185,-1.634145e+185
7.040000e-02,3.268289e+185,3.268289e+185,3.268289e+185
7.050000e-02,-6.536578e+185,-6.536578e+185,-6.536578e+185
7.060000e-02,1.307316e+186,1.307316e+186,1.307316e+186
7.070000e-02,-2.614631e+186,-2.614631e+186,-2.614631e+186
7.080000e-02,5.229262e+186,5.229262e+186,5.229262e+186
7.090000e-02,-1.045852e+187,-1.045852e+187,-1.045852e+187
7.100000e-02,2.091705e+187,2.091705e+187,2.091705e+187
7.110000e-02,-4.183410e+187,-4.183410e+187,-4.183410e+187
7.120000e-02,8.366820e+187,8.366820e+187,8.366820e+187
7.130000e-02,-1.673364e+188,-1.673364e+188,-1.673364e+188
7.140000e-02,3.346728e+188,3.346728e+188,3.346728e+188
7.150000e-02,-6.693456e+188,-6.693456e+188,-6.693456e+188
7.160000e-02,1.338691e+189,1.338691e+189,1.338691e+189
7.170000e-02,-2.677382e+189,-2.677382e+189,-2.677382e+189
7.180000e-02,5.354765e+189,5.354765e+189,5.354765e+189
7.190000e-02,-1.070953e+190,-1.070953e+190,-1.070953e+190
7.200000e-02,2.141906e+190,2.141906e+190,2.141906e+190
7.210000e-02,-4.283812e+190,-4.283812e+190,-4.283812e+190
7.220000e-02,8.567624e+190,8.567624e+190,8.567624e+190
7.230000e-02,-1.713525e+191,-1.713525e+191,-1.713525e+191
7.240000e-02,3.427049e+191,3.427049e+191,3.427049e+191
7.250000e-02,-6.854099e+191,-6.854099e+191,-6.854099e+191
7.260000e-02,1.370820e+192,1.370820e+192,1.370820e+192
7.270000e-02,-2.741640e+192,-2.741640e+192,-2.741640e+192
7.280000e-02,5.483279e+192,5.483279e+192,5.483279e+192
7.290000e-02,-1.096656e+193,-1.096656e+193,-1.096656e+193
7.300000e-02,2.193312e+193,2.193312e+193,2.193312e+193
7.310000e-02,-4.386623e+193,-4.386623e+193,-4.386623e+193
7.320000e-02,8.773246e+193,8.773246e+193,8.773246e+193
7.330000e-02,-1.754649e+194,-1.754649e+194,-1.754649e+194
7.340000e-02,3.509299e+194,3.509299e+194,3.509299e+194
7.350000e-02,-7.018597e+194,-7.018597e+194,-7.018597e+194
7.360000e-02,1.403719e+195,1.403719e+195,1.403719e+195
7.370000e-02,-2.807439e+195,-2.807439e+195,-2.807439e+195
7.380000e-02,5.614878e+195,5.614878e+195,5.614878e+195
7.390000e-02,-1.122976e+196,-1.122976e+196,-1.122976e+196
7.400000e-02,2.245951e+196,2.245951e+196,2.245951e+196
7.410000e-02,-4.491902e+196,-4.491902e+196,-4.491902e+196
7.420000e-02,8.983804e+196,8.983804e+196,8.983804e+196
7.430000e-02,-1.796761e+197,-1.796761e+197,-1.796761e+197
7.440000e-02,3.593522e+197,3.593522e+197,3.593522e+197
7.450000e-02,-7.187044e+197,-7.187044e+197,-7.187044e+197
7.460000e-02,1.437409e+198,1.437409e+198,1.437409e+198
7.470000e-02,-2.874817e+198,-2.874817e+198,-2.874817e+198
7.480000e-02,5.749635e+198,5.749635e+198,5.749635e+198
7.490000e-02,-1.149927e+199,-1.149927e+199,-1.149927e+199
7.500000e-02,2.299854e+199,2.299854e+199,2.299854e+199
7.510000e-02,-4.599708e+199,-4.599708e+199,-4.599708e+199
7.520000e-02,9.199416e+199,9.199416e+199,9.199416e+199
7.530000e-02,-1.839883e+200,-1.839883e+200,-1.839883e+200
7.540000e-02,3.679766e+200,3.679766e+200,3.679766e+200
7.550000e-02,-7.359533e+200,-7.359533e+200,-7.359533e+200
7.560000e-02,1.471907e+201,1.471907e+201,1.471907e+201
7.570000e-02,-2.943813e+201,-2.943813e+201,-2.943813e+201
7.580000e-02,5.887626e+201,5.887626e+201,5.887626e+201
7.590000e-02,-1.177525e+202,-1.177525e+202,-1.177525e+202
7.600000e-02,2.355050e+202,2.355050e+202,2.355050e+202
7.610000e-02,-4.710101e+202,-4.710101e+202,-4.710101e+202
7.620000e-02,9.420202e+202,9.420202e+202,9.420202e+202
7.630000e-02,-1.884040e+203,-1.884040e+203,-1.884040e+203
7.640000e-02,3.768081e+203,3.768081e+203,3.768081e+203
7.650000e-02,-7.536161e+203,-7.536161e+203,-7.536161e+203
7.660000e-02,1.507232e+204,1.507232e+204,1.507232e+204
7.670000e-02,-3.014465e+204,-3.014465e+204,-3.014465e+204
7.680000e-02,6.028929e+204,6.028929e+204,6.028929e+204
7.690000e-02,-1.205786e+205,-1.205786e+205,-1.205786e+205
7.700000e-02,2.411572e+205,2.411572e+205,2.411572e+205
7.710000e-02,-4.823143e+205,-4.823143e+205,-4.823143e+205
7.720000e-02,9.646287e+205,9.646287e+205,9.646287e+205
7.730000e-02,-1.929257e+206,-1.929257e+206,-1.929257e+206
7.740000e-02,3.858515e+206,3.858515e+206,3.858515e+206
7.750000e-02,-7.717029e+206,-7.717029e+206,-7.717029e+206
7.760000e-02,1.543406e+207,1.543406e+207,1.543406e+207
7.770000e-02,-3.086812e+207,-3.086812e+207,-3.086812e+207
7.780000e-02,6.173623e+207,6.173623e+207,6.173623e+207
7.790000e-02,-1.234725e+208,-1.234725e+208,-1.234725e+208
7.800000e-02,2.469449e+208,2.469449e+208,2.469449e+208
7.810000e-02,-4.938899e+208,-4.938899e+208,-4.938899e+208
7.820000e-02,9.877797e+208,9.877797e+208,9.877797e+208
7.830000e-02,-1.975559e+209,-1.975559e+209,-1.975559e+209
7.840000e-02,3.951119e+209,3.951119e+209,3.951119e+209
7.850000e-02,-7.902238e+209,-7.902238e+209,-7.902238e+209
7.860000e-02,1.580448e+210,1.580448e+210,1.580448e+210
7.870000e-02,-3.160895e+210,-3.160895e+210,-3.160895e+210
7.880000e-02,6.321790e+210,6.321790e+210,6.321790e+210
7.890000e-02,-1.264358e+211,-1.264358e+211,-1.264358e+211
7.900000e-02,2.528716e+211,2.528716e+211,2.528716e+211
7.910000e-02,-5.057432e+211,-5.057432e+211,-5.057432e+211
7.920000e-02,1.011486e+212,1.011486e+212,1.011486e+212
7.930000e-02,-2.022973e+212,-2.022973e+212,-2.022973e+212
7.940000e-02,4.045946e+212,4.045946e+212,4.045946e+212
7.950000e-02,-8.091892e+212,-8.091892e+212,-8.091892e+212
7.960000e-02,1.618378e+213,1.618378e+213,1.618378e+213
7.970000e-02,-3.236757e+213,-3.236757e+213,-3.236757e+213
7.980000e-02,6.473513e+213,6.473513e+213,6.473513e+213
7.990000e-02,-1.294703e+214,-1.294703e+214,-1.294703e+214
8.000000e-02,2.589405e+214,2.589405e+214,2.589405e+214
8.010000e-02,-5.178811e+214,-5.178811e+214,-5.178811e+214
8.020000e-02,1.035762e+215,1.035762e+215,1.035762e+215
8.030000e-02,-2.071524e+215,-2.071524e+215,-2.071524e+215
8.040000e-02,4.143049e+215,4.143049e+215,4.143049e+215
8.050000e-02,-8.286097e+215,-8.286097e+215,-8.286097e+215
8.060000e-02,1.657219e+216,1.657219e+216,1.657219e+216
8.070000e-02,-3.314439e+216,-3.314439e+216,-3.314439e+216
8.080000e-02,6.628878e+216,6.628878e+216,6.628878e+216
8.090000e-02,-1.325776e+217,-1.325776e+217,-1.325776e+217
8.100000e-02,2.651551e+217,2.651551e+217,2.651551e+217
8.110000e-02,-5.303102e+217,-5.303102e+217,-5.303102e+217
8.120000e-02,1.060620e+218,1.060620e+218,1.060620e+218
8.130000e-02,-2.121241e+218,-2.121241e+218,-2.121241e+218
8.140000e-02,4.242482e+218,4.242482e+218,4.242482e+218
8.150000e-02,-8.484963e+218,-8.484963e+218,-8.484963e+218
8.160000e-02,1.696993e+219,1.696993e+219,1.696993e+219
8.170000e-02,-3.393985e+219,-3.393985e+219,-3.393985e+219
8.180000e-02,6.787971e+219,6.787971e+219,6.787971e+219
8.190000e-02,-1.357594e+220,-1.357594e+220,-1.357594e+220
8.200000e-02,2.715188e+220,2.715188e+220,2.715188e+220
8.210000e-02,-5.430377e+220,-5.430377e+220,-5.430377e+220
8.220000e-02,1.086075e+221,1.086075e+221,1.086075e+221
8.230000e-02,-2.172151e+221,-2.172151e+221,-2.172151e+221
8.240000e-02,4.344301e+221,4.344301e+221,4.344301e+221
8.250000e-02,-8.688602e+221,-8.688602e+221,-8.688602e+221
8.260000e-02,1.737720e+222,1.737720e+222,1.737720e+222
8.270000e-02,-3.475441e+222,-3.475441e+222,-3.475441e+222
8.280000e-02,6.950882e+222,6.950882e+222,6.950882e+222
8.290000e-02,-1.390176e+223,-1.390176e+223,-1.390176e+223
8.300000e-02,2.780353e+223,2.780353e+223,2.780353e+223
8.310000e-02,-5.560706e+223,-5.560706e+223,-5.560706e+223
8.320000e-02,1.112141e+224,1.112141e+224,1.112141e+224
8.330000e-02,-2.224282e+224,-2.224282e+224,-2.224282e+224
8.340000e-02,4.448564e+224,4.448564e+224,4.448564e+224
8.350000e-02,-8.897129e+224,-8.897129e+224,-8.897129e+224
8.360000e-02,1.779426e+225,1.779426e+225,1.779426e+225
8.370000e-02,-3.558852e+225,-3.558852e+225,-3.558852e+225
8.380000e-02,7.117703e+225,7.117703e+225,7.117703e+225
8.390000e-02,-1.423541e+226,-1.423541e+226,-1.423541e+226
8.400000e-02,2.847081e+226,2.847081e+226,2.847081e+226
8.410000e-02,-5.694163e+226,-5.694163e+226,-5.694163e+226
8.420000e-02,1.138833e+227,1.138833e+227,1.138833e+227
8.430000e-02,-2.277665e+227,-2.277665e+227,-2.277665e+227
8.440000e-02,4.555330e+227,4.555330e+227,4.555330e+227
8.450000e-02,-9.110660e+227,-9.110660e+227,-9.110660e+227
8.460000e-02,1.822132e+228,1.822132e+228,1.822132e+228
8.470000e-02,-3.644264e+228,-3.644264e+228,-3.644264e+228
8.480000e-02,7.288528e+228,7.288528e+228,7.288528e+228
8.490000e-02,-1.457706e+229,-1.457706e+229,-1.457706e+229
8.500000e-02,2.915411e+229,2.915411e+229,2.915411e+229
8.510000e-02,-5.830822e+229,-5.830822e+229,-5.830822e+229
8.520000e-02,1.166164e+230,1.166164e+230,1.166164e+230
8.530000e-02,-2.332329e+230,-2.332329e+230,-2.332329e+230
8.540000e-02,4.664658e+230,4.664658e+230,4.664658e+230
8.550000e-02,-9.329316e+230,-9.329316e+230,-9.329316e+230
8.560000e-02,1.865863e+231,1.865863e+231,1.865863e+231
8.570000e-02,-3.731726e+231,-3.731726e+231,-3.731726e+231
8.580000e-02,7.463453e+231,7.463453e+231,7.463453e+231
8.590000e-02,-1.492691e+232,-1.492691e+232,-1.492691e+232
8.600000e-02,2.985381e+232,2.985381e+232,2.985381e+232
8.610000e-02,-5.970762e+232,-5.970762e+232,-5.970762e+232
8.620000e-02,1.194152e+233,1.194152e+233,1.194152e+233
8.630000e-02,-2.388305e+233,-2.388305e+233,-2.388305e+233
8.640000e-02,4.776610e+233,4.776610e+233,4.776610e+233
8.650000e-02,-9.553219e+233,-9.553219e+233,-9.553219e+233
8.660000e-02,1.910644e+234,1.910644e+234,1.910644e+234
8.670000e-02,-3.821288e+234,-3.821288e+234,-3.821288e+234
8.680000e-02,7.642576e+234,7.642576e+234,7.642576e+234
8.690000e-02,-1.528515e+235,-1.528515e+235,-1.528515e+235
8.700000e-02,3.057030e+235,3.057030e+235,3.057030e+235
8.710000e-02,-6.114060e+235,-6.114060e+235,-6.114060e+235
8.720000e-02,1.222812e+236,1.222812e+236,1.222812e+236
8.730000e-02,-2.445624e+236,-2.445624e+236,-2.445624e+236
8.740000e-02,4.891248e+236,4.891248e+236,4.891248e+236
8.750000e-02,-9.782497e+236,-9.782497e+236,-9.782497e+236
8.760000e-02,1.956499e+237,1.956499e+237,1.956499e+237
8.770000e-02,-3.912999e+237,-3.912999e+237,-3.912999e+237
8.780000e-02,7.825997e+237,7.825997e+237,7.825997e+237
8.790000e-02,-1.565199e+238,-1.565199e+238,-1.565199e+238
8.800000e-02,3.130399e+238,3.130399e+238,3.130399e+238
8.810000e-02,-6.260798e+238,-6.260798e+238,-6.260798e+238
8.820000e-02,1.252160e+239,1.252160e+239,1.252160e+239
8.830000e-02,-2.504319e+239,-2.504319e+239,-2.504319e+239
8.840000e-02,5.008638e+239,5.008638e+239,5.008638e+239
8.850000e-02,-1.001728e+240,-1.001728e+240,-1.001728e+240
8.860000e-02,2.003455e+240,2.003455e+240,2.003455e+240
8.870000e-02,-4.006911e+240,-4.006911e+240,-4.006911e+240
8.880000e-02,8.013821e+240,8.013821e+240,8.013821e+240
8.890000e-02,-1.602764e+241,-1.602764e+241,-1.602764e+241
8.900000e-02,3.205529e+241,3.205529e+241,3.205529e+241
8.910000e-02,-6.411057e+241,-6.411057e+241,-6.411057e+241
8.920000e-02,1.282211e+242,1.282211e+242,1.282211e+242
8.930000e-02,-2.564423e+242,-2.564423e+242,-2.564423e+242
8.940000e-02,5.128846e+242,5.128846e+242,5.128846e+242
8.950000e-02,-1.025769e+243,-1.025769e+243,-1.025769e+243
8.960000e-02,2.051538e+243,2.051538e+243,2.051538e+243
8.970000e-02,-4.103077e+243,-4.103077e+243,-4.103077e+243
8.980000e-02,8.206153e+243,8.206153e+243,8.206153e+243
8.990000e-02,-1.641231e+244,-1.641231e+244,-1.641231e+244
9.000000e-02,3.282461e+244,3.282461e+244,3.282461e+244
9.010000e-02,-6.564922e+244,-6.564922e+244,-6.564922e+244
9.020000e-02,1.312984e+245,1.312984e+245,1.312984e+245
9.030000e-02,-2.625969e+245,-2.625969e+245,-2.625969e+245
9.040000e-02,5.251938e+245,5.251938e+245,5.251938e+245
9.050000e-02,-1.050388e+246,-1.050388e+246,-1.050388e+246
9.060000e-02,2.100775e+246,2.100775e+246,2.100775e+246
9.070000e-02,-4.201550e+246,-4.201550e+246,-4.201550e+246
9.080000e-02,8.403101e+246,8.403101e+246,8.403101e+246
9.090000e-02,-1.680620e+247,-1.680620e+247,-1.680620e+247
9.100000e-02,3.361240e+247,3.361240e+247,3.361240e+247
9.110000e-02,-6.722481e+247,-6.722481e+247,-6.722481e+247
9.120000e-02,1.344496e+248,1.344496e+248,1.344496e+248
9.130000e-02,-2.688992e+248,-2.688992e+248,-2.688992e+248
9.140000e-02,5.377984e+248,5.377984e+248,5.377984e+248
9.150000e-02,-1.075597e+249,-1.075597e+249,-1.075597e+249
9.160000e-02,2.151194e+249,2.151194e+249,2.151194e+249
9.170000e-02,-4.302388e+249,-4.302388e+249,-4.302388e+249
9.180000e-02,8.604775e+249,8.604775e+249,8.604775e+249
9.190000e-02,-1.720955e+250,-1.720955e+250,-1.720955e+250
9.200000e-02,3.441910e+250,3.441910e+250,3.441910e+250
9.210000e-02,-6.883820e+250,-6.883820e+250,-6.883820e+250
9.220000e-02,1.376764e+251,1.376764e+251,1.376764e+251
9.230000e-02,-2.753528e+251,-2.753528e+251,-2.753528e+251
9.240000e-02,5.507056e+251,5.507056e+251,5.507056e+251
9.250000e-02,-1.101411e+252,-1.101411e+252,-1.101411e+252
9.260000e-02,2.202822e+252,2.202822e+252,2.202822e+252
9.270000e-02,-4.405645e+252,-4.405645e+252,-4.405645e+252
9.280000e-02,8.811290e+252,8.811290e+252,8.811290e+252
9.290000e-02,-1.762258e+253,-1.762258e+253,-1.762258e+253
9.300000e-02,3.524516e+253,3.524516e+253,3.524516e+253
9.310000e-02,-7.049032e+253,-7.049032e+253,-7.049032e+253
9.320000e-02,1.409806e+254,1.409806e+254,1.409806e+254
9.330000e-02,-2.819613e+254,-2.819613e+254,-2.819613e+254
9.340000e-02,5.639225e+254,5.639225e+254,5.639225e+254
9.350000e-02,-1.127845e+255,-1.127845e+255,-1.127845e+255
9.360000e-02,2.255690e+255,2.255690e+255,2.255690e+255
9.370000e-02,-4.511380e+255,-4.511380e+255,-4.511380e+255
9.380000e-02,9.022761e+255,9.022761e+255,9.022761e+255
9.390000e-02,-1.804552e+256,-1.804552e+256,-1.804552e+256
9.400000e-02,3.609104e+256,3.609104e+256,3.609104e+256
9.410000e-02,-7.218209e+256,-7.218209e+256,-7.218209e+256
9.420000e-02,1.443642e+257,1.443642e+257,1.443642e+257
9.430000e-02,-2.887283e+257,-2.887283e+257,-2.887283e+257
9.440000e-02,5.774567e+257,5.774567e+257,5.774567e+257
9.450000e-02,-1.154913e+258,-1.154913e+258,-1.154913e+258
9.460000e-02,2.309827e+258,2.309827e+258,2.309827e+258
9.470000e-02,-4.619653e+258,-4.619653e+258,-4.619653e+258
9.480000e-02,9.239307e+258,9.239307e+258,9.239307e+258
9.490000e-02,-1.847861e+259,-1.847861e+259,-1.847861e+259
9.500000e-02,3.695723e+259,3.695723e+259,3.695723e+259
9.510000e-02,-7.391446e+259,-7.391446e+259,-7.391446e+259
9.520000e-02,1.478289e+260,1.478289e+260,1.478289e+260
9.530000e-02,-2.956578e+260,-2.956578e+260,-2.956578e+260
9.540000e-02,5.913156e+260,5.913156e+260,5.913156e+260
9.550000e-02,-1.182631e+261,-1.182631e+261,-1.182631e+261
9.560000e-02,2.365263e+261,2.365263e+261,2.365263e+261
9.570000e-02,-4.730525e+261,-4.730525e+261,-4.730525e+261
9.580000e-02,9.461050e+261,9.461050e+261,9.461050e+261
9.590000e-02,-1.892210e+262,-1.892210e+262,-1.892210e+262
9.600000e-02,3.784420e+262,3.784420e+262,3.784420e+262
9.610000e-02,-7.568840e+262,-7.568840e+262,-7.568840e+262
9.620000e-02,1.513768e+263,1.513768e+263,1.513768e+263
9.630000e-02,-3.027536e+263,-3.027536e+263,-3.027536e+263
9.640000e-02,6.055072e+263,6.055072e+263,6.055072e+263
9.650000e-02,-1.211014e+264,-1.211014e+264,-1.211014e+264
9.660000e-02,2.422029e+264,2.422029e+264,2.422029e+264
9.670000e-02,-4.844058e+264,-4.844058e+264,-4.844058e+264
9.680000e-02,9.688115e+264,9.688115e+264,9.688115e+264
9.690000e-02,-1.937623e+265,-1.937623e+265,-1.937623e+265
9.700000e-02,3.875246e+265,3.875246e+265,3.875246e+265
9.710000e-02,-7.750492e+265,-7.750492e+265,-7.750492e+265
9.720000e-02,1.550098e+266,1.550098e+266,1.550098e+266
9.730000e-02,-3.100197e+266,-3.100197e+266,-3.100197e+266
9.740000e-02,6.200394e+266,6.200394e+266,6.200394e+266
9.750000e-02,-1.240079e+267,-1.240079e+267,-1.240079e+267
9.760000e-02,2.480158e+267,2.480158e+267,2.480158e+267
9.770000e-02,-4.960315e+267,-4.960315e+267,-4.960315e+267
9.780000e-02,9.920630e+267,9.920630e+267,9.920630e+267
9.790000e-02,-1.984126e+268,-1.984126e+268,-1.984126e+268
9.800000e-02,3.968252e+268,3.968252e+268,3.968252e+268
9.810000e-02,-7.936504e+268,-7.936504e+268,-7.936504e+268
9.820000e-02,1.587301e+269,1.587301e+269,1.587301e+269
9.830000e-02,-3.174602e+269,-3.174602e+269,-3.174602e+269
9.840000e-02,6.349203e+269,6.349203e+269,6.349203e+269
9.850000e-02,-1.269841e+270,-1.269841e+270,-1.269841e+270
9.860000e-02,2.539681e+270,2.539681e+270,2.539681e+270
9.870000e-02,-5.079363e+270,-5.079363e+270,-5.079363e+270
9.880000e-02,1.015873e+271,1.015873e+271,1.015873e+271
9.890000e-02,-2.031745e+271,-2.031745e+271,-2.031745e+271
9.900000e-02,4.063490e+271,4.063490e+271,4.063490e+271
9.910000e-02,-8.126980e+271,-8.126980e+271,-8.126980e+271
9.920000e-02,1.625396e+272,1.625396e+272,1.625396e+272
9.930000e-02,-3.250792e+272,-3.250792e+272,-3.250792e+272
9.940000e-02,6.501584e+272,6.501584e+272,6.501584e+272
9.950000e-02,-1.300317e+273,-1.300317e+273,-1.300317e+273
9.960000e-02,2.600634e+273,2.600634e+273,2.600634e+273
9.970000e-02,-5.201267e+273,-5.201267e+273,-5.201267e+273
9.980000e-02,1.040253e+274,1.040253e+274,1.040253e+274
9.990000e-02,-2.080507e+274,-2.080507e+274,-2.080507e+274
