# t,mean_r,min_r,max_r
9.160000e-02,-1.230959e+264,-1.230959e+264,-1.230959e+264
9.170000e-02,2.461919e+264,2.461919e+264,2.461919e+264
9.180000e-02,-4.923837e+264,-4.923837e+264,-4.923837e+264
9.190000e-02,9.847675e+264,9.847675e+264,9.847675e+264
9.200000e-02,-1.969535e+265,-1.969535e+265,-1.969535e+265
9.210000e-02,3.939070e+265,3.939070e+265,3.939070e+265
9.220000e-02,-7.878140e+265,-7.878140e+265,-7.878140e+265
9.230000e-02,1.575628e+266,1.575628e+266,1.575628e+266
9.240000e-02,-3.151256e+266,-3.151256e+266,-3.151256e+266
9.250000e-02,6.302512e+266,6.302512e+266,6.302512e+266
9.260000e-02,-1.260502e+267,-1.260502e+267,-1.260502e+267
9.270000e-02,2.521005e+267,2.521005e+267,2.521005e+267
9.280000e-02,-5.042010e+267,-5.042010e+267,-5.042010e+267
9.290000e-02,1.008402e+268,1.008402e+268,1.008402e+268
9.300000e-02,-2.016804e+268,-2.016804e+268,-2.016804e+268
9.310000e-02,4.033608e+268,4.033608e+268,4.033608e+268
9.320000e-02,-8.067215e+268,-8.067215e+268,-8.067215e+268
9.330000e-02,1.613443e+269,1.613443e+269,1.613443e+269
9.340000e-02,-3.226886e+269,-3.226886e+269,-3.226886e+269
9.350000e-02,6.453772e+269,6.453772e+269,6.453772e+269
9.360000e-02,-1.290754e+270,-1.290754e+270,-1.290754e+270
9.370000e-02,2.581509e+270,2.581509e+270,2.581509e+270
9.380000e-02,-5.163018e+270,-5.163018e+270,-5.163018e+270
9.390000e-02,1.032604e+271,1.032604e+271,1.032604e+271
9.400000e-02,-2.065207e+271,-2.065207e+271,-2.065207e+271
9.410000e-02,4.130414e+271,4.130414e+271,4.130414e+271
9.420000e-02,-8.260828e+271,-8.260828e+271,-8.260828e+271
9.430000e-02,1.652166e+272,1.652166e+272,1.652166e+272
9.440000e-02,-3.304331e+272,-3.304331e+272,-3.304331e+272
9.450000e-02,6.608663e+272,6.608663e+272,6.608663e+272
9.460000e-02,-1.321733e+273,-1.321733e+273,-1.321733e+273
9.470000e-02,2.643465e+273,2.643465e+273,2.643465e+273
9.480000e-02,-5.286930e+273,-5.286930e+273,-5.286930e+273
9.490000e-02,1.057386e+274,1.057386e+274,1.057386e+274
9.500000e-02,-2.114772e+274,-2.114772e+274,-2.114772e+274
9.510000e-02,4.229544e+274,4.229544e+274,4.229544e+274
9.520000e-02,-8.459088e+274,-8.459088e+274,-8.459088e+274
9.530000e-02,1.691818e+275,1.691818e+275,1.691818e+275
9.540000e-02,-3.383635e+275,-3.383635e+275,-3.383635e+275
9.550000e-02,6.767271e+275,6.767271e+275,6.767271e+275
9.560000e-02,-1.353454e+276,-1.353454e+276,-1.353454e+276
9.570000e-02,2.706908e+276,2.706908e+276,2.706908e+276
9.580000e-02,-5.413817e+276,-5.413817e+276,-5.413817e+276
9.590000e-02,1.082763e+277,1.082763e+277,1.082763e+277
9.600000e-02,-2.165527e+277,-2.165527e+277,-2.165527e+277
9.610000e-02,4.331053e+277,4.331053e+277,4.331053e+277
9.620000e-02,-8.662106e+277,-8.662106e+277,-8.662106e+277
9.630000e-02,1.732421e+278,1.732421e+278,1.732421e+278
9.640000e-02,-3.464843e+278,-3.464843e+278,-3.464843e+278
9.650000e-02,6.929685e+278,6.929685e+278,6.929685e+278
9.660000e-02,-1.385937e+279,-1.385937e+279,-1.385937e+279
9.670000e-02,2.771874e+279,2.771874e+279,2.771874e+279
9.680000e-02,-5.543748e+279,-5.543748e+279,-5.543748e+279
9.690000e-02,1.108750e+280,1.108750e+280,1.108750e+280
9.700000e-02,-2.217499e+280,-2.217499e+280,-2.217499e+280
9.710000e-02,4.434998e+280,4.434998e+280,4.434998e+280
9.720000e-02,-8.869997e+280,-8.869997e+280,-8.869997e+280
9.730000e-02,1.773999e+281,1.773999e+281,1.773999e+281
9.740000e-02,-3.547999e+281,-3.547999e+281,-3.547999e+281
9.750000e-02,7.095998e+281,7.095998e+281,7.095998e+281
9.760000e-02,-1.419200e+282,-1.419200e+282,-1.419200e+282
9.770000e-02,2.838399e+282,2.838399e+282,2.838399e+282
9.780000e-02,-5.676798e+282,-5.676798e+282,-5.676798e+282
9.790000e-02,1.135360e+283,1.135360e+283,1.135360e+283
9.800000e-02,-2.270719e+283,-2.270719e+283,-2.270719e+283
9.810000e-02,4.541438e+283,4.541438e+283,4.541438e+283
9.820000e-02,-9.082877e+283,-9.082877e+283,-9.082877e+283
9.830000e-02,1.816575e+284,1.816575e+284,1.816575e+284
9.840000e-02,-3.633151e+284,-3.633151e+284,-3.633151e+284
9.850000e-02,7.266302e+284,7.266302e+284,7.266302e+284
9.860000e-02,-1.453260e+285,-1.453260e+285,-1.453260e+285
9.870000e-02,2.906521e+285,2.906521e+285,2.906521e+285
9.880000e-02,-5.813041e+285,-5.813041e+285,-5.813041e+285
9.890000e-02,1.162608e+286,1.162608e+286,1.162608e+286
9.900000e-02,-2.325216e+286,-2.325216e+286,-2.325216e+286
9.910000e-02,4.650433e+286,4.650433e+286,4.650433e+286
9.920000e-02,-9.300866e+286,-9.300866e+286,-9.300866e+286
9.930000e-02,1.860173e+287,1.860173e+287,1.860173e+287
9.940000e-02,-3.720346e+287,-3.720346e+287,-3.720346e+287
9.950000e-02,7.440693e+287,7.440693e+287,7.440693e+287
9.960000e-02,-1.488139e+288,-1.488139e+288,-1.488139e+288
9.970000e-02,2.976277e+288,2.976277e+288,2.976277e+288
9.980000e-02,-5.952554e+288,-5.952554e+288,-5.952554e+288
9.990000e-02,1.190511e+289,1.190511e+289,1.190511e+289
